pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
MIR_582_3P,0.148880105401845,0.52953746380379,-0.520584674977826,-1.30151047248622,112,25,Rap1b|Bach2|Bmp2k|Dlc1|Arid4b|Acer3|Ptpn12|Hivep1|Ccdc88a
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.102342786683107,0.458339344019148,-0.457750284681003,-1.30152410812119,82,57,Cd74|Csf1|Ifi30|Rsad2|Isg15|Trim25|Oasl1|Ifih1|Irf1|Psmb8|Psme1|Il15|Parp14|Il4ra|Irf2|Stat2|Trafd1|Tap1|Tent5a|Epsti1|Cxcl10|Psme2|Cd47|Sp110|Casp8|Psmb9|Herc6|Rtp4|Elf1|Txnip|Trim26
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,0.14854517611026,0.52953746380379,-0.783842672681496,-1.30162376228339,96,4,Inhba|Tnf|Smad4
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.125838926174497,0.497631241319552,-0.887729588043736,-1.30201096655422,74,2,Cacna1d
WP_TRANSCRIPTIONAL_ACTIVATION_BY_NFE2L2_IN_RESPONSE_TO_PHYTOCHEMICALS,0.168044077134986,0.550946278427142,-0.632162263806546,-1.30205132036368,121,9,Cebpb|Hmox1|Maf
BIOCARTA_NGF_PATHWAY,0.157676348547718,0.536755559808089,-0.600012147784079,-1.30205310673614,113,12,Fos|Pik3r1|Map2k1|Jun|Grb2
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.10314465408805,0.458339344019148,-0.466204382260104,-1.30207683381015,81,51,App|Fbxw11|Nfkbia|Fos|Eea1|Tlr4|Ppp2ca|Rps6ka2|Cd14|Rps6ka3|Irak2|Traf6|Nlrc5|Map3k8|Map2k4|Mapk1|Casp8|Mapkapk2|Jun
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.153645833333333,0.533824299018279,-0.516682300296183,-1.30216918759323,117,26,Ccl7|Klf9|Inhba|Gramd1b|Ptger4|Ahr|Sgk1|Prkce|Ctnna1
GOBP_ACTIVATION_OF_MEIOSIS,0.0410677618069815,0.3285202499017,-0.9863647431215,-1.30218637641973,19,1,Plcb1
GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION,0.0410677618069815,0.3285202499017,-0.9863647431215,-1.30218637641973,19,1,Plcb1
GOBP_RESPONSE_TO_VASOPRESSIN,0.0410677618069815,0.3285202499017,-0.9863647431215,-1.30218637641973,19,1,Plcb1
VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN,0.147013782542113,0.529367785828333,-0.784193368528857,-1.30220611645237,95,4,Col3a1
GOBP_POSITIVE_REGULATION_OF_COAGULATION,0.170563961485557,0.554139428987102,-0.59198556201542,-1.30222764662436,123,13,Thbs1|Cd36|Emilin2|Plau|Serpine1
REACTOME_CD28_CO_STIMULATION,0.14780292942743,0.52951299150624,-0.553392132112498,-1.30235156847175,110,18,Cd86|Pik3r1|Fyn|Akt3|Map3k8|Lyn|Grb2|Map3k14
MIR_6946_3P,0.050561797752809,0.352526136487944,-0.409049632726803,-1.30237695007831,44,156,Klf6|Fbxl5|Chst11|Slc8a1|Lpl|Cd84|Cd83|Kpna4|Dach1|Mef2c|Flrt2|Eea1|Ehd4|Rbm47|Esyt2|Vim|Man2a1|Ptbp3|Egr1|Mitf|Lpin2|Gsk3b|Spop|Arhgap26|Arid4b|Braf|Cpeb2|Spred1|Pdlim5|Rabgap1l|Igf1|Arid1b|Svil|Tspan5|Tfec|Hipk1|Ddx6|Rreb1|Lamp2|Rnd3|Ilrun|Ankrd17|Raph1|Map3k20|Lamc1|Galnt7|Tnfaip3|Cdk12|Map3k2|Usp15|Mfhas1|Ralgapa2|Sp3|Pan3|Mon2
UEDA_PERIFERAL_CLOCK,0.0909090909090909,0.439608301666179,-0.434937649950769,-1.30261095349123,77,84,Ccl9|Alcam|Cebpb|Btg1|S100a10|Cd9|Rbms1|Noct|Nfil3|Klf9|Dhrs3|Ndrg1|Bhlhe40|Lpin2|Il4ra|Gpcpd1|Id2|Zfp644|Bnip3
GOMF_CALMODULIN_BINDING,0.10314465408805,0.458339344019148,-0.467500769355438,-1.3026977240873,81,50,Iqgap1|Atp2b1|Plcb1|Slc8a1|Camk1d|Camk2d|Pik3r1|Iqgap2|Sntb2|Ppp3ca|Dapk1|Cask|Epb41|Myh9|Add3|Myo9b|Mapkapk2|Strn3|Myo1e|Pcyt1a|Myo5a
GOBP_RENAL_ABSORPTION,0.136645962732919,0.516106964097058,-0.826963854190215,-1.30273196452308,87,3,Dab2|Gsn
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.155737704918033,0.533824299018279,-0.575122367540979,-1.30291436707791,113,15,Plcb1|Fxyd5|Camk2d|Glrx|Dnm2|Klhl24|Slc9a1|Chp1|Slc9a3r1|Nedd4l
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,0.131853785900783,0.508187874464859,-0.534284054993562,-1.30293703588729,100,22,Dab2|Ezr|Rab5a|Mapk1|Pxk|Map2k1|Snx3|Rab7|Sorl1|Sh3glb1|Rab21|Hook3|Dnajc13
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,0.125838926174497,0.497631241319552,-0.888455918168534,-1.30307625693156,74,2,Rps6ka2|Osm
BIOCARTA_IGF1MTOR_PATHWAY,0.169188445667125,0.55283196727278,-0.584446110012273,-1.30315033513262,122,14,Igf1r|Pik3r1|Gsk3b|Ppp2ca|Igf1
GOCC_DENDRITIC_SPINE_MEMBRANE,0.0390143737166324,0.323093153262354,-0.987095203311419,-1.30315072081105,18,1,Atp2b1
MIR_1906,0.0735294117647059,0.408117667278763,-0.421429128469989,-1.30323841591616,64,113,Pim1|Rasgef1b|Bach2|Cdk6|Klf4|Nktr|Kpna4|Wnk1|Lrrfip2|Actg1|Nav1|Pi4k2a|Zyx|Vegfa|Cpeb2|Rab7b|Chd2|Itpr1|Pdia6|Mmp19|Prkcd|Ahcyl2|Apba1|Litaf|Pdlim1|Sec24b|Zcchc2|Lamc1|Ski|Crtc3|Galnt7|Rc3h1|Prkce|Agfg1|Ddi2|Mthfd1l|Ppp2r5a|Chd1|Cab39|Fkbp1a|Csnk1g3|Pacsin2|Scaf8|Gns|Fkbp5|Rnf38|Exoc6b|Atg13|Nfatc3|Taok3|Mllt10|Eif4a2|Kif1b|Ppp1r2|Clip1|Tnrc6b|Ubap1|Mapkap1|Cdk17|Ino80d|Zfp609|Tab2|Znrf2|Ppme1|Fam168b|Smad3|Sf1|Cdc42|Arid4a|Safb2|Traf3|Ctnnd1
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX,0.124161073825503,0.49487555306322,-0.888699464198734,-1.30343345985287,73,2,Sntb2|Utrn
GOBP_CRANIAL_NERVE_FORMATION,0.0390143737166324,0.323093153262354,-0.987338690041393,-1.3034721689415,18,1,Mafb
ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR,0.0390143737166324,0.323093153262354,-0.987338690041393,-1.3034721689415,18,1,Mafb
GOMF_N_ACYLSPHINGOSINE_AMIDOHYDROLASE_ACTIVITY,0.136645962732919,0.516106964097058,-0.827515386240806,-1.30360080350332,87,3,Acer3|Naaa
GOCC_NUCLEAR_MATRIX,0.113493064312736,0.478235414457619,-0.473256456191723,-1.30363911862835,89,47,Basp1|Clic4|Cebpb|S100a10
GOBP_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,0.100244498777506,0.453051717949667,-0.454102307576584,-1.30366549556128,81,60,Thbs1|Osbpl8|Igf1r|Adam8|Klf4|Rtn4|Cass4|Xdh|Ppp2ca|Tnf|Osm|Pik3cb|Vegfa|Rapgef1|Phlpp1|Igf1|Gcnt2|Tcf7l2|Hbegf
GOMF_MOLECULAR_SEQUESTERING_ACTIVITY,0.173728813559322,0.557318179846127,-0.669541648101002,-1.30374692566532,122,7,Laptm5|Cdkn1a
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION,0.139869281045752,0.52053801476047,-0.531313863446306,-1.30407368421639,106,23,Cd74|Tnfaip6|Adam8|Camk1d|Rtn4|C3ar1|Nckap1l
MIR_6715_3P,0.101137800252845,0.45455249755074,-0.470047855744784,-1.304131390113,79,49,Bach2|Peak1|Kpna4|Mef2c|Ascc3|Zmiz1|Dmxl1|Nptn|Pag1|Zswim6|Mapk6|Etf1|Larp4b|Rock2|Mapk1|Nr4a3|Sgk1|Rap1a|Fbxw7|Snx13|Ewsr1|Relch|Ssr3|Elovl5|Ube2d2a|Elk3
GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL,0.124161073825503,0.49487555306322,-0.889186556259133,-1.30414786569548,73,2,Klf4|Tnf
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,0.15234375,0.533824299018279,-0.517476644135705,-1.30417113360838,116,26,Jarid2|Egln3|Rsbn1|Asph|P4hb|Kdm6a|Kdm7a|P4ha1|Tet2|Kdm3a|P4ha2|Kdm4c
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.103365384615385,0.458964280847585,-0.446892957133239,-1.30425599653249,85,68,Spp1|Lgals3|Cd36|Dab2|Nfkbia|Fcgr3|Npc2|Furin|Syk|Rtn4|Anxa2|Msr1|Lrp1
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.161198288159772,0.54125051476553,-0.699345949088564,-1.30432100485447,112,6,Cdkn1a|Akt3|Mdm2
WP_OSTEOCLAST_SIGNALING,0.172316384180791,0.555059052761781,-0.669840101491612,-1.30432808098488,121,7,Spp1
GOBP_VITAMIN_TRANSPORT,0.142857142857143,0.522350734604564,-0.739425372951813,-1.30441625202189,96,5,Slc23a2|Slc2a1
GOBP_EMBRYONIC_HEMOPOIESIS,0.155737704918033,0.533824299018279,-0.575788027172718,-1.30442238962533,113,15,Runx1|Hif1a|Vegfa|Tgfbr2|Ahr|Pbx1|Lmo2
GOBP_ANTIFUNGAL_HUMORAL_RESPONSE,0.0369609856262834,0.317437534629693,-0.988069150231312,-1.30443651333282,17,1,App
GOBP_AXON_CHOICE_POINT_RECOGNITION,0.0369609856262834,0.317437534629693,-0.988069150231312,-1.30443651333282,17,1,App
GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION,0.0369609856262834,0.317437534629693,-0.988069150231312,-1.30443651333282,17,1,App
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY,0.0369609856262834,0.317437534629693,-0.988069150231312,-1.30443651333282,17,1,App
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION,0.0369609856262834,0.317437534629693,-0.988069150231312,-1.30443651333282,17,1,App
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15,0.172316384180791,0.555059052761781,-0.669903388065775,-1.30445131406043,121,7,Plac8|Postn|Gab1
MIR_6909_3P,0.137886597938144,0.51803061363771,-0.506649570853876,-1.30454201627321,106,29,Osbpl8|Zfp608|Dock4|Fcgr1|Abl2|Wdfy4|Phlpp1|Syne1|Irf2bp2|Ppp1r3b
GOBP_MUSCLE_HYPERTROPHY,0.118387909319899,0.489267087565194,-0.476300048259602,-1.30484926976343,93,46,Jarid2|Akap13|Foxp1|Rgs2|Errfi1|Mef2c|Camk2d|Gsk3b|Ppp3ca|Mef2a|Pdlim5|Igf1|Map2k4|Nr3c1|Smad4|Rock1|Rock2|Nr4a3|Tiam1|Foxo1|Prkca|Atp2a2|Nfatc3|Slc9a1|Atp2b4
MIR_6922_5P,0.155737704918033,0.533824299018279,-0.576032601624136,-1.30497646226197,113,15,Cdk6|Zmiz1|Atf6|Igf2bp2|Marf1|Phc2|Ap1g1
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.0747126436781609,0.409775145250132,-0.426928606248279,-1.30501215879024,64,98,Crip1|Ifi204|Ifi207|Mndal|Ifi211|Ifi203|Rhob|Timp1|Cdkn1a|Pik3r1|Egr1|Ifi209|Nipbl|Zfp36l1|Ifi205|Gsk3b|Lrrc8c|Mdm2|Ptger4|Ddx3x|Slc12a6|Pycard|Prkcd|Got1|Map3k20|Bcl2l1|Grb2|Usp15|Fbxw7
GOBP_GAMMA_AMINOBUTYRIC_ACID_RECEPTOR_CLUSTERING,0.0328542094455852,0.299996633790016,-0.988556123691259,-1.3050794095937,15,1,Gphn
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS,0.0328542094455852,0.299996633790016,-0.988556123691259,-1.3050794095937,15,1,Gphn
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS,0.0328542094455852,0.299996633790016,-0.988556123691259,-1.3050794095937,15,1,Gphn
MIR_876_3P,0.135786802030457,0.51499185064454,-0.501630799399657,-1.30509200256527,106,30,Epb41l2|Klf9|Cdk14|Vegfa|Phlpp1|Coro2a|Egr2|Katnbl1|Strn3|Aftph|Ubr5|Hdac4|Rnf19a|Med13
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS,0.100244498777506,0.453051717949667,-0.454669273212875,-1.30529317620696,81,60,Cd74|Lgals3|Anxa1|Cd44|Fcgr2b|Foxp1|Il7r|Hif1a|Adam8|Nfkbiz|Mef2c|Ccr5
ONGUSAHA_BRCA1_TARGETS_DN,0.142857142857143,0.522350734604564,-0.740045018151642,-1.30550936472631,96,5,Ccl7
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS,0.165061898211829,0.547138172185961,-0.593614119406614,-1.3058100861212,119,13,Gm2a|Psap|Acer3|Sgpl1|Prkcd|Vps54
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,0.088785046728972,0.434703028596417,-0.436283822285849,-1.3058832069175,75,83,Ccl2|App|Plcb1|Cacna1d|Pim1|Fxyd5|Ctss|Ahnak|Mef2c|Asph|Camk2d|Atp7a|Ccr2|Ppp3ca|Dapk1|Pde4b|Prkcd|Atp1b3|Glrx|Trem2|Wwp2|Ndfip2|Ptk2b|Dnm2|Htt|Myo5a|Fkbp1a|Gpr35|Prkca|Klhl24
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS,0.133540372670807,0.511411679296224,-0.828980409262662,-1.30590868226931,85,3,Tlr4|Btbd9
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.132124352331606,0.508709199875839,-0.510863255905815,-1.30599152392005,101,28,Cd74|Cd36|Malt1|Rsad2|Laptm5|Syk|Rtn4|Tlr4
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY,0.142666666666667,0.522350734604564,-0.551766879109096,-1.30602033970311,106,19,Cd36|Tlr4|Trim30a|Ppp2ca|Ddx3x|Pycard|Trem2
HALLMARK_APICAL_SURFACE,0.161865569272977,0.542280306593071,-0.608333868964788,-1.30603239594888,117,11,App|Plaur|B4galt1|Lyn
GOMF_UDP_XYLOSYLTRANSFERASE_ACTIVITY,0.0308008213552361,0.292019417475728,-0.989286583881178,-1.30604375398503,14,1,Xylt1
MIR_100_3P,0.142666666666667,0.522350734604564,-0.551820567318517,-1.3061474185405,106,19,Col3a1|Ier5|Fem1c|Wdr26|Tent5a|Tra2a|Ski|Kmt2e|Pou2f1|Pcnx|Pmepa1|Atad2b
MIR_7231_5P,0.114649681528662,0.480187573186692,-0.481058200988515,-1.3061485254487,89,43,Thbs1|Bach2|Cux1|Flrt2|Ago2|Ms4a4c|Bgn|Igf1|Cul3|Kpna1|Tgm2|Rnd3|Ppp1r3b|Syngr2|Ssh2
MODY_HIPPOCAMPUS_NEONATAL,0.148907103825137,0.52953746380379,-0.568767102602208,-1.30615597339877,108,16,Fn1|Lpl|Actg1
MIR_6387,0.0927467300832342,0.44364442548402,-0.441508265296118,-1.30621094568281,77,77,Mtss1|Fndc3a|Man1a|Foxp1|Nedd9|Klf4|Dach1|Zfp36l2|Tagln2|Arf4|Nfat5|Nav1|Bmt2|Kras|Nsf|Rnf150|Pmp22|Ncoa1|Ddx3x|Mctp1|Galnt6|Lasp1|Lrch1|Palld|Mon2|Elf1|Ets1|Ppp2r5a|Kmt2e|Tnks2|Pik3c2a|Frs2|Dlg1|Nfatc3|Atp2b4|Fbxo33|Ywhaz|Ndel1|Coro1c|Xpo6
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0.148907103825137,0.52953746380379,-0.56882370775781,-1.30628596537928,108,16,Cd74|Cd44|Dyrk1a|Mdm2|Spred1
REACTOME_LIPID_PARTICLE_ORGANIZATION,0.0287474332648871,0.282755166037042,-0.989530070611152,-1.30636520211547,13,1,Hilpda
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.130548302872063,0.505098000229728,-0.535690440613136,-1.3063667319326,99,22,Pik3r1|Inpp5d|Pi4k2a|Pik3cb|Mtmr3|Pip4k2a|Rab5a|Pik3r5|Pik3c2a|Plekha2|Mtm1|Mtmr14|Inpp4a
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.098014888337469,0.451915660840387,-0.462178483214397,-1.30647510459827,78,55,Ccl2|Thbs1|Cd36|App|Lpl|Fcgr3|Cd84|Adam8|Ccr5|Syk|Ptprc|Pik3r1|Lrrfip2|Ifih1|Tlr4|Ccr2
MIR_873A_3P,0.163686382393398,0.544526231043491,-0.585982414780367,-1.30657586237818,118,14,Tcf4|Rapgef1|Rybp|Ythdf3|Clk1|Btbd1|Aftph|Kif13a|Api5
GOBP_STRIATED_MUSCLE_ADAPTATION,0.163686382393398,0.544526231043491,-0.585998006715414,-1.30661062800504,118,14,Errfi1|Mef2c|Gsn|Ppp3ca|Foxo1|Atp2a2|Nfatc3|Atp2b4|Cflar
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT,0.147562582345191,0.529387804362912,-0.522629587236098,-1.30662294476476,111,25,Xylt1|Ext1|Chst11|Mef2c|Nipbl|Tgfbr2|Pbx1|Sp3|Mthfd1l|Runx2|Dlg1|Mbtd1|Zeb1
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS,0.154910096818811,0.533824299018279,-0.60219119203296,-1.30678172988894,111,12,Ccl2|Thbs1|Csf1
GOBP_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION,0.154910096818811,0.533824299018279,-0.602195314306096,-1.3067906754054,111,12,Dab2|Sdcbp|Inhba|Tgfbr2|Smad4
MIR_1983,0.129801324503311,0.503424710444594,-0.543639981462349,-1.30687683086355,97,21,Rab8b|Bach1|Katnbl1|Lyn|Hnrnpll|Zfp516|Spty2d1|Nfatc3|Arrdc3|Ube2d2a|Usp7|Ppp6r3|Nufip1|Clock
GOBP_ENDOSOMAL_TRANSPORT,0.0802752293577982,0.424474918731629,-0.42783665853102,-1.30701284207,69,97,Picalm|Lyst|Dennd1a|Fcgr2b|Snx5|Spag9|Snx18|Ehd4|Arl4c|Acap2|Snx2|Snx9|Dennd1b|Rab7b|Ric1|Uhrf1bp1l|Cltc|Vps54|Vps4b|Itsn2|Tbc1d5|Dennd5a|Bcl2l1|Snx3|Rab9|Vamp4|Htt|Chmp4b|Snx30|Rab7|Heatr5a|Sorl1|Snx6|Snx8|Rab6a|Itsn1
MIR_451B,0.133069828722003,0.50999927475795,-0.546539553802231,-1.30707132831845,100,20,Plac8|Ankrd33b|Camk1d|Fem1c|Rab7b|Plekhm3|Ankrd17|Tbl1xr1|Tnip3|Pias1
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY,0.172316384180791,0.555059052761781,-0.671284824388754,-1.30714127870146,121,7,Hspa1a|Hspa1b|Tlr4|Erbin
GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY,0.172316384180791,0.555059052761781,-0.671284824388754,-1.30714127870146,121,7,Hspa1a|Hspa1b|Tlr4|Erbin
MIR_7053_3P,0.142857142857143,0.522350734604564,-0.560815491757695,-1.3071795456158,106,17,Zeb2|Cdk14|Herc4|Fnip1|Arap2|Tbl1x|Nfix|Slc20a1|Dnmt3a
GOMF_TAU_PROTEIN_KINASE_ACTIVITY,0.141384388807069,0.522350734604564,-0.741049504962939,-1.30728137441049,95,5,Sik3|Gsk3b
PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN,0.120805369127517,0.491245048649649,-0.89137847053093,-1.30736269198726,71,2,Ccl7|Arhgap18
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY,0.142857142857143,0.522350734604564,-0.560959053417657,-1.30751416701659,106,17,Vav3|Pik3r1|Pip4k2a|Ptk2b|Pik3r5|Lyn|Ppp2r5a|Dgkz|Ambra1|Sh3glb1|Tgfb1
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE,0.142666666666667,0.522350734604564,-0.552473174729946,-1.3076921262521,106,19,Plcb1|Anxa1|Rgcc|Mdm2|Ccnd3|Ddx3x|Ankrd17
MIR_379_3P_MIR_411_3P,0.114609571788413,0.480187573186692,-0.477347841848196,-1.30771975592848,90,46,Atp2b1|Jmjd1c|Cdk6|Retreg1|Parp14|Utrn|Plxdc2|Cep170|Tcf7l2|Dusp10|Hspa4l|Sp3|Lmbrd1|Zbtb11|Mgat4a|Smurf1|Usp34|Rnf19a|Smurf2|Phip|Tmem65|Fbxo33|Slc10a7|Rab21|Hook3
GOBP_REGULATION_OF_OVULATION,0.120805369127517,0.491245048649649,-0.89162201656113,-1.30771989490856,71,2,Inhba|Plau
GOBP_ESTROGEN_METABOLIC_PROCESS,0.139356814701378,0.520304651512917,-0.787524873300917,-1.30773830540636,90,4,Tiparp|Sgpl1
MA_MYELOID_DIFFERENTIATION_DN,0.142666666666667,0.522350734604564,-0.552525676747907,-1.3078163973998,106,19,Ccl2|Rbpj|Fos|Zfand5|Gna13
MIR_212_5P,0.135947712418301,0.51499185064454,-0.532860160225726,-1.30786896432625,103,23,F13a1|Akt3|Plxdc2|Rapgef6|Cul3|Ddx3x|Slc12a6|Myh9|Itgav|Tle4|Rhoq|Usp47|Xpo6|Mex3c
GOBP_CATAGEN,0.0287474332648871,0.282755166037042,-0.990747504261018,-1.30797244276768,13,1,Ctsl
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.0995203836930456,0.453051717949667,-0.444515976831531,-1.308239126102,82,71,Iqgap1|App|S100a10|Peak1|Mef2c|Flrt2|Pik3r1|Il1rap|Actr3|Actg1|Lrp1|Sdc4|Dlc1|Mycbp2|Gsk3b|Tnf|Vegfa|Rapgef1|Arhgap6|Pdlim5|Nrp1|Macf1|Myh9|Rock1|Rock2|Ptk2b|Rap2a|Vcl|Numb|Clasp2|Rap1a
MIR_1191B_3P,0.162726008344924,0.542950861406716,-0.623727222036554,-1.30828256681586,116,10,Sat1|Psd3|Tmx4|Bhlhe40|Ugdh|Dok2
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS,0.0287474332648871,0.282755166037042,-0.990990990990991,-1.30829389089812,13,1,Dusp1
GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.113350125944584,0.478045978080866,-0.477574222739685,-1.30833993839965,89,46,Thbs1|Anxa1|Hmox1|Rgcc|Hif1a|Klf4|Mef2c|Plk2|Hdac9|Akt3|Tnf|Vegfa|Spred1|Igf1|Nrp1
TABULA_MURIS_SENIS_SKIN_EPIDERMAL_CELL_AGEING,0.017913593256059,0.225441446843407,-0.388173557714551,-1.30855226311866,16,322,Ccl6|Cd74|H2-Aa|H2-Eb1|H2-Ab1|Ccl2|Lgals3|Srgn|Clic4|Rgs1|Plac8|Cd53|Nfkbia|Cd9|Zfp36|Tnfaip6|Fos|H2-DMa|Metrnl|Tpt1|Npc2|Rhob|Klf4|Nfkbiz|Cmip|Ptprc|Cdkn1a|Gnaq|Junb|Csrnp1|Vim|Dhrs3|Psmb8|Sdc4|Egr1|Psme1|Mycbp2|Prdx6|Zfp36l1
GOBP_REGULATION_OF_SPONTANEOUS_SYNAPTIC_TRANSMISSION,0.120805369127517,0.491245048649649,-0.892240652085023,-1.30862723228614,71,2,App
GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION,0.120805369127517,0.491245048649649,-0.892240652085023,-1.30862723228614,71,2,App
GOMF_PROTEIN_DEMETHYLASE_ACTIVITY,0.153005464480874,0.533824299018279,-0.577676193322608,-1.3086999467905,111,15,Jmjd1c|Jarid2|Rsbn1|Kdm6a|Kdm7a
MIR_6937_5P,0.129801324503311,0.503424710444594,-0.54440930975758,-1.3087262484168,97,21,Fn1|Zeb2|Ccr2|Asap1|Apbb2|Eml4|Pip4k2a|Rap1a|Plxnc1|Gabpb1|Fem1b|Cpsf6|Slc29a3|Klf13
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,0.151212553495007,0.532401744883956,-0.701758392973075,-1.30882035347543,105,6,Picalm
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,0.0998735777496839,0.453051717949667,-0.471785197257003,-1.30895158357573,78,49,Cd74|Ifi204|Ifi207|Zfp36|Rsad2|Isg15|Trim25|Mndal|Ifi211|Ifi203|Oasl1|Ifih1|Resf1|Ifi209|Gsn|Sp100|Ifi205|Trim30a|Zc3hav1|Tnf
MIR_448_3P,0.0763005780346821,0.413955408753097,-0.433062174399059,-1.3089677884521,65,91,Cd36|Gphn|Plcb1|Igf1r|Bach2|Hif1a|Ccr5|Sh3kbp1|Azin1|Clcn5|Sestd1|Rai14|Utrn|Fgl2|Braf|Dennd1b|Cpeb2|Rngtt|Zfp644|Lamp2|Arhgap25|Sertad2|Apbb2|Ilrun|Map3k8|Fli1|Tmod3|Itsn2|Nfia|Grb2|Mfhas1|Wwp1|Mon2
MIR_6968_3P,0.138438880706922,0.518635884663282,-0.742079679926362,-1.30909870042319,93,5,Cd84|Reep3
GOBP_REGULATION_OF_INTERLEUKIN_18_PRODUCTION,0.136294027565084,0.515524617844895,-0.788403297630916,-1.30919698840633,88,4,Cd84|Tnf
GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,0.146174863387978,0.527445303881495,-0.570092954492889,-1.3092007510572,106,16,Ccl2|Hif1a|Ccr2|Jak2|Hbegf
GOBP_ADHERENS_JUNCTION_MAINTENANCE,0.0246406570841889,0.263189518387157,-0.991964937910884,-1.30957968341989,11,1,Mtss1
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT,0.0246406570841889,0.263189518387157,-0.991964937910884,-1.30957968341989,11,1,Mtss1
MP_INCREASED_MELANOMA_INCIDENCE,0.124223602484472,0.49487555306322,-0.831316452221868,-1.30958869538964,79,3,Kras|Braf
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP,0.165061898211829,0.547138172185961,-0.595425264886675,-1.30979417605097,119,13,Ccl2|Arl4c
STARK_HYPPOCAMPUS_22Q11_DELETION_DN,0.134762633996937,0.514781623743952,-0.788777065963628,-1.30981765599742,87,4,Foxn3
MIR_7081_3P,0.127152317880795,0.50027562609894,-0.544866857322589,-1.3098261644129,95,21,Klf6|Btg1|Mitf|Glul|Plekhm3|Nrp1|Wac|Ets1|Smurf1|Mllt10|Asxl1
